px[m],py[m],Bp,Bv,Bh,o,index,s
17.573687891118787,202.02796169847,-4.957912872689917,3.1208492134269648,17.57639459955504,0,1685336766087.0,79.0
17.644130261673983,202.0260892397353,-5.272257441227495,2.99357659361974,18.29438992790821,0,1685336766127.0,79.0
17.668287393910145,202.0257764368621,-5.272257441227495,2.9058250511331547,19.05041080833016,0,1685336766128.0,79.0
17.865436885534393,202.0276693049052,-5.999857812623546,2.8625460717660225,19.863244344176632,0,1685336766168.0,79.0
18.002289223331516,202.0240125285264,-6.123687479547733,2.8587195461566197,20.658867781819367,0,1685336766248.0,79.0
18.051352846621413,202.01542919210664,-5.816217589997329,2.894389140773864,21.433712502566852,0,1685336766342.0,79.0
18.092625356116493,202.0079210533068,-0.20836517300155322,2.976883078983275,22.239678689984963,0,1685336766482.0,79.0
18.20913763634149,202.0060884600884,0.44042566218052315,3.1057990163434686,23.06015660435735,0,1685336766524.0,79.0
18.248314499509444,202.0060026149104,3.636174435228476,3.122152639944997,23.871515223771702,0,1685336766643.0,79.0
18.467489529884386,202.00461752766404,3.636174435228476,3.0114092886140096,24.676255153863778,0,1685336766644.0,79.0
18.65802906816623,201.9965191200924,0.531909888530663,2.8484567981787827,25.47310424707954,0,1685336766686.0,79.0
18.79964648458097,201.997487214396,3.1492224146179026,2.5880628492045075,26.255959622236716,0,1685336766795.0,79.0
18.850944561112883,202.0100717105257,4.017788071890344,2.324225103499111,27.05064237996758,0,1685336766829.0,79.0
18.89385529342085,202.01905918224185,1.1364418684062016,2.0611764704944044,27.85608754133642,0,1685336766952.0,79.0
19.007642078336094,202.0204758072921,-5.8301523768889965,1.711209686088828,28.653556814294813,0,1685336767032.0,80.0
19.17176119409697,202.0190484379874,-2.537785974690017,1.2920188630602674,29.44748221094123,0,1685336767152.0,80.0
19.262798204558703,202.01936913611107,-0.23181834246362598,0.9160341574702859,30.23829030516512,0,1685336767173.0,80.0
19.3588991752606,202.0194504961716,-0.6512620122498021,0.5804918851093598,31.023243235683893,0,1685336767212.0,80.0
19.45576241803253,202.02014551378045,-0.09337066353065637,0.2414924136521523,31.804364822453355,0,1685336767253.0,80.0
19.501997874080708,202.019749442768,-1.022888144309782,-0.07468207117121604,32.580625515091285,0,1685336767298.0,80.0
19.608164244646563,202.0140221974902,-1.022888144309782,-0.45938417630357903,33.345057526107254,0,1685336767299.0,80.0
19.66362773250308,202.0038849048162,-1.171919419174067,-0.9194786764918339,34.096798680351434,0,1685336767360.0,80.0
19.701067359173265,201.99200488824823,1.1522448456520706,-1.3889819507079764,34.837704451232284,0,1685336767498.0,80.0
19.794736219997635,201.98709964319275,1.757881137477682,-1.8894543455134034,35.56547063415392,0,1685336767536.0,80.0
19.954883326837795,201.9844647288541,3.0325023340322943,-2.3490134066576487,36.10691445589498,0,1685336767609.0,80.0
20.046137308437945,201.984180365909,3.6337582060996283,-2.75434858229333,36.443377029428035,0,1685336767647.0,80.0
20.14297101947324,201.9846688396963,5.774970449215431,-3.155658111931424,36.65327653586502,0,1685336767718.0,80.0
20.241230665692164,201.98710645548684,5.774970449215431,-3.531329353842688,36.68531836068241,0,1685336767726.0,80.0
20.28897196551487,201.98882655166145,2.087613185687573,-3.908563279057342,36.63771015705157,0,1685336767813.0,80.0
20.405309340163125,201.994694844182,0.3059381094725211,-4.291313459892537,36.512462026521604,0,1685336767814.0,80.0
20.44598883177144,201.99904938262364,-2.1659063912070025,-4.646785453840366,36.212712107214024,0,1685336767852.0,80.0
20.468376790626667,202.00692442753888,-4.227206240723291,-4.980500625852198,35.754847502539825,0,1685336767892.0,80.0
20.51210433847297,202.0208606619991,-6.368586175210872,-5.369856144921798,35.261158936083774,0,1685336767970.0,80.0
20.604610563073404,202.0286650165541,-16.87562746911457,-5.816942935587058,34.72647998653794,0,1685336768049.0,81.0
20.766690680891863,202.0313309508037,-19.38015262923609,-6.288014916640007,34.09911132310663,0,1685336768135.0,81.0
20.85558384458794,202.034925954672,-20.12563793946543,-6.8027731887109715,33.405870024982036,0,1685336768177.0,81.0
20.950445740664943,202.03919925662325,-14.107852713280046,-7.307821694699016,32.543679456390606,0,1685336768263.0,81.0
20.974868023605577,202.0404933039968,-17.070775504054154,-7.799522948203751,31.502472960328223,0,1685336768320.0,81.0
21.22505039240737,202.0524710603076,-17.070775504054154,-8.320948999746662,30.352779764018333,0,1685336768321.0,81.0
21.297641137056097,202.0455928362101,-16.594868332060344,-8.860374827944598,29.068414522609377,0,1685336768412.0,81.0
21.321748348183483,202.03395579865773,-13.574835076357495,-9.254653732787311,28.06025714362094,0,1685336768492.0,81.0
21.34264582769398,202.0294616251737,-11.797004424297562,-9.492230142066392,27.375002727284368,0,1685336768534.0,81.0
21.42069530407981,202.02678068609995,-11.500008565776106,-9.641358636848809,26.798771889486822,0,1685336768615.0,81.0
21.577210781917103,202.02608915746168,-11.500008565776106,-9.656133825789425,26.450325486554487,0,1685336768625.0,81.0
21.667704894560583,202.02780460067385,-8.631119504928769,-9.640676134709212,26.106183115222496,0,1685336768684.0,81.0
21.86289977161253,202.02881737629667,-6.242595122908412,-9.598151397755718,25.75317929407299,0,1685336768751.0,81.0
22.04457709315676,202.02995120221345,1.4555813934881883,-9.434978913504374,25.609869184144237,0,1685336768851.0,81.0
22.13236152116199,202.04378852284188,-3.0311390902357687,-9.170450502126332,25.63396442605278,0,1685336768948.0,81.0
22.17904603443424,202.0592836541712,-2.342480335840257,-8.905977244962862,25.498066293107836,0,1685336768989.0,81.0
22.20513439307637,202.06406365692268,-7.639264323491972,-8.636874505699513,25.20510726815262,0,1685336769063.0,82.0
22.255017386534696,202.0687513592533,-9.187819508310042,-8.325190551082036,24.888124979895668,0,1685336769104.0,82.0
22.410237547982952,202.0727742359501,-9.817997560063496,-7.993704260492636,24.468627986230796,0,1685336769177.0,82.0
22.49720846474142,202.0757286264978,-11.181946650898531,-7.554889578428951,24.20047790346715,0,1685336769214.0,82.0
22.68788132110864,202.08489086790448,-9.438474122570824,-7.001858973719641,24.10252209906174,0,1685336769309.0,82.0
22.85492122866116,202.0994780578247,-10.809915784562527,-6.39528942670166,23.985840977330028,0,1685336769350.0,82.0
22.8755029223843,202.10050229247963,-10.809915784562527,-5.713974487837266,23.909395377612675,0,1685336769351.0,82.0
22.97228007958502,202.09946075552568,-12.493221154588277,-5.263667268161428,23.75942142990307,0,1685336769431.0,82.0
22.99048673779091,202.09093497688949,-10.348986559479009,-5.080462003946672,23.505667115718186,0,1685336769511.0,82.0
23.015163772506668,202.0802340050288,-9.05723051765625,-5.004503136580871,23.24552641291653,0,1685336769552.0,82.0
23.031629112640346,202.0790988948829,-8.458047455390215,-5.124782464822228,22.942545158734035,0,1685336769591.0,82.0
23.037285918976025,202.07888627523903,-8.458047455390215,-5.278133803788572,22.62006685706003,0,1685336769592.0,82.0
23.215911110691337,202.0841890778248,-6.6184983827992525,-5.455300390686855,22.285653623835824,0,1685336769666.0,82.0
23.39436092510479,202.09031893784413,-8.365562834394652,-5.818309782359843,21.894853308816934,0,1685336769789.0,82.0
23.49195627213512,202.0909758828608,-11.541702864286258,-6.336847379418296,21.452279764052353,0,1685336769836.0,82.0
23.683918540969582,202.0887213080921,-10.445800803024781,-6.766997182418876,21.112348186871063,0,1685336769893.0,82.0
23.800271392822943,202.0961682334081,-12.091481433372024,-7.111424205075634,20.881452759003196,0,1685336769986.0,82.0
23.82438880476908,202.10743652534345,-13.181599904946808,-7.4705916427610495,20.687851896573953,0,1685336770011.0,82.0
23.84897266599522,202.11803676922776,-13.246883364443285,-7.786489926455649,20.571370000620448,0,1685336770064.0,83.0
23.90630394886918,202.1245732272303,-17.591133354638114,-8.248837850977935,20.43131993417684,0,1685336770118.0,83.0
24.055251579196607,202.1281791422773,-16.604476118585126,-8.872404853981003,20.260204717584806,0,1685336770201.0,83.0
24.14192307849841,202.12959769541723,-12.535709310768127,-9.516980441497498,20.141613113280155,0,1685336770257.0,83.0
24.33287442896704,202.13398848682348,-15.395679753318745,-10.227148380111366,20.053438740572737,0,1685336770346.0,83.0
24.529135329824044,202.14232205440527,-15.800770300186883,-10.649980484543292,19.900389225232317,0,1685336770453.0,83.0
24.60159799044468,202.143573073556,-15.491331435989025,-10.73589426527531,19.683169449997795,0,1685336770465.0,83.0
24.642826589009324,202.14524315332565,-16.08693749983849,-10.683754477154919,19.43145005320819,0,1685336770512.0,83.0
24.688782005626727,202.1314269804419,-15.806230669895342,-10.388723443919488,19.1209182532589,0,1685336770552.0,83.0
24.735457286954592,202.12683540320785,-10.486487522810855,-10.0226418326748,18.827053549333282,0,1685336770653.0,83.0
24.759932546959632,202.12703766552843,-6.597514551470972,-9.596952660033157,18.552120801758004,0,1685336770787.0,83.0
24.869459038177013,202.1316153502284,-6.597514551470972,-8.930463967634417,18.237418401439285,0,1685336770788.0,83.0
24.931780877445576,202.13356963423024,-5.4251312806071255,-8.054470949880336,17.898267209239705,0,1685336770827.0,83.0
24.953249176622293,202.13411082626587,-5.4251312806071255,-7.2775375721897975,17.571783850316102,0,1685336770828.0,83.0
25.137592527159896,202.1343588234633,-8.375930301440818,-6.598932838890295,17.254151347892996,0,1685336770867.0,83.0
25.33069598079946,202.1284527887798,-11.829327603123119,-5.886812812371546,16.93767060096475,0,1685336770924.0,83.0
25.463328367247613,202.1311907016912,-11.497675877829053,-5.215254112198804,16.630496895121876,0,1685336771044.0,84.0
25.51377365092105,202.1473322098006,-12.907405000127355,-4.3510443136626105,16.294642889929772,0,1685336771084.0,84.0
25.563798253279742,202.152599768234,-13.209787222707611,-3.2753799624206716,15.928512728477283,0,1685336771144.0,84.0
25.674330464978382,202.1539892116145,-8.992432549015916,-2.1630746552869518,15.557365682131412,0,1685336771251.0,84.0
25.694455088335552,202.15336538320696,-8.992432549015916,-0.9593345242402829,15.172602306562311,0,1685336771252.0,84.0
25.77734199509337,202.15082037491723,-7.863667170121154,-0.09438018367387763,14.816706171699053,0,1685336771288.0,84.0
25.935589129424063,202.14746667574525,-6.9233636366672116,0.37054445768133437,14.496163390955317,0,1685336771384.0,84.0
25.959738902286347,202.14674010062143,-6.9233636366672116,0.6779671195319046,14.18456078544671,0,1685336771385.0,84.0
26.15749015522052,202.138965169197,-8.209691411175683,0.6996644690217704,13.894409920257381,0,1685336771472.0,84.0
26.30078191410942,202.1227332943629,-8.033428510991932,0.6441370803302036,13.607230808908103,0,1685336771512.0,84.0
26.323787356763425,202.1208709069165,-6.8361948293323564,0.524985132933625,13.321140283505557,0,1685336771591.0,84.0
26.348838430953435,202.10648553101427,-6.8361948293323564,0.12117021545095741,13.056544357769845,0,1685336771592.0,84.0
26.389665366173496,202.0922559278292,-2.2814963242061808,-0.5296676385085588,12.809856966318598,0,1685336771696.0,84.0
26.51396865442748,202.0762770520231,3.6061743980198457,-1.0488660524535747,12.542987935432112,0,1685336771812.0,84.0
26.57586864377786,202.0707260529868,4.141214314605058,-1.437409099283883,12.255613400947464,0,1685336771817.0,84.0
26.66390181217143,202.0627166025569,5.911356127052173,-1.8578622716197035,11.963961318547511,0,1685336771880.0,84.0
26.953185542684515,202.0273874119879,-3.554059376289395,-2.219484531920748,11.658659124336973,0,1685336771960.0,84.0
27.06094093424472,202.01357358710297,-12.69792399878763,-2.808551646002644,11.367468957208452,0,1685336772081.0,85.0
27.108373793119178,202.01264201627976,-12.69792399878763,-3.648460960525155,11.092443797621225,0,1685336772082.0,85.0
27.16763098952512,202.0176195175956,-14.976306669527077,-4.52495792964377,10.81213949133705,0,1685336772128.0,85.0
27.21217236962993,202.026541220702,-18.226189691523643,-5.505526949792968,10.532882319609358,0,1685336772188.0,85.0
27.3222293327856,202.01837867524904,-16.287848386966026,-6.244319097564314,10.370564079063664,0,1685336772267.0,85.0
27.40562600320313,202.00914418546552,-13.670892395852704,-6.685151641851424,10.334796074539625,0,1685336772369.0,85.0
27.42730036669898,202.00720293810767,-14.933461523923292,-7.0409066193611665,10.375995953552692,0,1685336772412.0,85.0
27.58903338868104,201.99986700461795,-14.933461523923292,-7.2074656689529215,10.52736771917249,0,1685336772413.0,85.0
27.688618802882388,201.9978641776709,-14.85055880359456,-7.336956547289944,10.71763569078659,0,1685336772490.0,85.0
27.78880696842184,201.99810840924428,-15.355212276185092,-7.442834977007632,10.944923291936876,0,1685336772499.0,85.0
27.94571834743208,201.99344611423567,-14.702370346069515,-7.354677690330691,11.275236524419572,0,1685336772576.0,85.0
28.00834539576818,201.993800953142,-13.93591000845273,-7.100535207557717,11.69581698837173,0,1685336772672.0,85.0
28.04462140890192,201.9793943793952,-10.210674403406799,-7.015144608948728,12.131753428741897,0,1685336772721.0,85.0
28.12879367898762,201.9786605855797,-7.738132658342522,-7.101734129566269,12.586502483904377,0,1685336772819.0,85.0
28.204260461582223,201.97944261806776,-7.415144900166567,-7.214415149649624,13.089448188725022,0,1685336772846.0,85.0
28.28735398986734,201.98022286187944,-5.189178939444304,-7.4352751942243165,13.62396938856587,0,1685336772944.0,85.0
28.57172855340905,201.9784684423382,-4.6203077389613725,-7.520552181832279,14.254381957285187,0,1685336772984.0,85.0
28.66853568954879,201.97766434881632,-7.0396238532256845,-7.451164934799652,14.986234576440095,0,1685336773064.0,86.0
28.750319479307777,201.97898869820617,-11.174559627253373,-7.41475943252389,15.775287003575501,0,1685336773104.0,86.0
28.83146768423744,201.9934095563163,-12.368851560110365,-7.3551111083048175,16.637441291352662,0,1685336773184.0,86.0
28.85613107415046,202.003904884816,-10.431489055217895,-7.277812418783446,17.253851810654925,0,1685336773246.0,86.0
28.87920566014222,202.01065216488783,-12.792355560325937,-7.203173420136256,17.588604208059795,0,1685336773292.0,86.0
28.99270660982615,202.02011219712617,-17.58172647828595,-7.087256833304139,17.803683338263454,0,1685336773332.0,86.0
29.031526933675806,202.02104142182333,-17.58172647828595,-6.936107288905801,17.806499630629336,0,1685336773333.0,86.0
29.113220749853262,202.0217833741256,-18.44906339600667,-6.788899167427754,17.77144951510501,0,1685336773464.0,86.0
29.20047572730011,202.02240105572727,-16.88595772700303,-6.641711711372041,17.7074998158557,0,1685336773504.0,86.0
29.393143804080303,202.0218886710936,-11.663139355723672,-6.4807527381427175,17.443604558432064,0,1685336773585.0,86.0
29.578654665847687,202.0196082201642,-12.848898124483014,-6.313642151178554,17.011971931484265,0,1685336773670.0,86.0
29.672783294127804,202.0139818575513,-13.842566806171355,-6.062785767197097,16.660236140750065,0,1685336773708.0,86.0
29.715763502542643,201.99565822959136,-11.338786453386163,-5.720490274137123,16.384649742763315,0,1685336773745.0,86.0
29.76882728955207,201.98774677892283,-5.5187733525781155,-5.329041955911882,16.083850214518243,0,1685336773881.0,86.0
29.81191054116788,201.98420709670964,-1.6367014316039814,-4.866972732024669,15.816268148096732,0,1685336773959.0,86.0
29.829357906476343,201.9831782508088,-1.6367014316039814,-4.373841221870829,15.386847528003317,0,1685336773960.0,86.0
29.988893959342818,201.976464558768,-0.8684995431180837,-3.852992664144639,14.780207406853107,0,1685336774000.0,86.0
30.07849469118066,201.9739548416893,-1.7644862193319568,-3.2659602411557027,14.139204395780055,0,1685336774037.0,87.0
30.174043161171205,201.97194957679508,-2.9195565848138116,-2.620810378818691,13.417699352907807,0,1685336774045.0,87.0
30.363455392663028,201.96922520951304,-4.345065103270684,-2.112671030947629,12.900232374768473,0,1685336774109.0,87.0
30.47495287202362,201.9772577396648,-5.208108761675746,-1.7555824387290457,12.629174310835541,0,1685336774234.0,87.0
30.483314622489782,201.97890709333456,-5.208108761675746,-1.4627626080999117,12.43610901216658,0,1685336774235.0,87.0
30.53133590913815,201.998999460999,-9.922012935476964,-1.2884369405541778,12.405624731472953,0,1685336774295.0,87.0
30.56832365809654,202.00535284776404,-11.784963779865812,-1.110224987342022,12.40500946885811,0,1685336774397.0,87.0
30.62994316148444,202.00992872689784,-11.784963779865812,-0.9227395527290541,12.423515132232303,0,1685336774398.0,87.0
30.787623954024724,202.0135321033148,-13.132681432888212,-0.8354450548046002,12.60388522780335,0,1685336774482.0,87.0
30.966676478701025,202.01735085564684,-10.311403023642328,-0.8246741778744028,12.921316671428551,0,1685336774574.0,87.0
31.1596702366503,202.0199854392972,-9.875728274416105,-0.765084970947703,13.114636748755155,0,1685336774660.0,87.0
31.30512815499356,202.01063630851272,-10.42457237701423,-0.6607602803397367,13.182395295331764,0,1685336774716.0,87.0
31.35797431854168,201.9957038327428,-9.528620593552176,-0.5576635196939955,13.236419010135723,0,1685336774833.0,87.0
31.3979891831124,201.98635149559547,-4.563904787108399,-0.4265777266493512,13.212929923413675,0,1685336774884.0,87.0
31.426284614547058,201.98431302526927,-3.35192064472848,-0.37210449600972406,13.304811098833595,0,1685336774963.0,87.0
31.43928031587169,201.9834542664941,-3.35192064472848,-0.4014385987818646,13.526868607386202,0,1685336774964.0,87.0
31.592954711509044,201.9798113731084,-1.9377130241184801,-0.4395940277536907,13.73166269391859,0,1685336775005.0,87.0
31.61499138476571,201.97885095521053,0.6900344772379086,-0.510977168689923,13.96367687503692,0,1685336775089.0,88.0
31.68316872003647,201.97449643254984,-3.1577862600165716,-0.5523919844864331,14.142961128997788,0,1685336775128.0,88.0
31.77848985096688,201.96525717957223,-3.0157037968576006,-0.550533110132298,14.245946013696898,0,1685336775168.0,88.0
31.87774789647608,201.9539161026605,-1.4476445752705018,-0.5535813252516006,14.342783425071572,0,1685336775208.0,88.0
31.97626389807765,201.9421695083807,-1.4476445752705018,-0.542288789423472,14.406853213415378,0,1685336775209.0,88.0
32.12641195323234,201.9302693073958,-4.153864830937117,-0.5365498647481067,14.450630507754848,0,1685336775241.0,88.0
32.15955076421931,201.9332386930953,-5.771951829840781,-0.5403486337009108,14.478826969271328,0,1685336775322.0,88.0
32.1856296296152,201.9410100173017,-5.771951829840781,-0.5267196861316082,14.460706336068819,0,1685336775329.0,88.0
32.202893697100414,201.94628469031733,-7.094415828822157,-0.4998593359119077,14.398069776162552,0,1685336775376.0,88.0
32.20663661058352,201.9461572271292,-7.094415828822157,-0.5331926868853103,14.405586311720528,0,1685336775377.0,88.0
32.21088822260648,201.94593028115327,-8.649314520367604,-0.6292839121362448,14.487674239920688,0,1685336775418.0,88.0
32.229361841605275,201.9451509640313,-8.649314520367604,-0.7555568496911269,14.589355653686939,0,1685336775419.0,88.0
32.275210863997415,201.94117665528304,-10.6616193991864,-0.9309268790172334,14.73976600834865,0,1685336775459.0,88.0
32.34804250547086,201.9327621037941,-12.010038487776917,-1.1061945816431875,14.863752681766048,0,1685336775499.0,88.0
32.430588865966314,201.9229500431348,-12.023408344187331,-1.2780565220003133,14.954966008933724,0,1685336775539.0,88.0
32.61319213636576,201.91090275202464,-10.813003853879401,-1.4869800963493975,15.074857453880611,0,1685336775653.0,88.0
32.81258715641569,201.90760334123416,-8.658062197235601,-1.7223047045258528,15.206373113020193,0,1685336775701.0,88.0
32.9678343950864,201.89956657210283,-9.631661827609115,-1.8872617045080256,15.3576419908794,0,1685336775799.0,88.0
33.02418141029779,201.8903309275999,-8.059925909124772,-1.9770191383522353,15.536733933036123,0,1685336775904.0,88.0
33.06169900845633,201.87760224030583,-5.663145290558582,-2.0297166924396848,15.727847051987851,0,1685336775919.0,88.0
33.09519964665332,201.87480531062792,-3.368889491930844,-2.01886754036624,15.935454953469389,0,1685336775962.0,88.0
33.23247459300058,201.87138505792925,-1.8865357941802614,-2.0102123077010083,16.169384776989908,0,1685336776068.0,89.0
33.4088133212283,201.86852008392736,-0.6703266246531214,-2.0058963553267968,16.429134553316068,0,1685336776163.0,89.0
33.60429776864526,201.8603417446464,-2.7195966797933906,-1.9494457798068756,16.714500910612077,0,1685336776228.0,89.0
33.69958804689494,201.85611010212963,-1.1035136306226576,-1.8535085353325154,17.028141238548358,0,1685336776316.0,89.0
33.77838932283755,201.85651226073333,-1.1035136306226576,-1.77303480912052,17.339663618088142,0,1685336776317.0,89.0
33.853492725666946,201.8727432271629,-0.7901475194139138,-1.705138711563486,17.647375176491455,0,1685336776365.0,89.0
33.879505080237486,201.8834225734194,-6.873757501173827,-1.6310286715372713,17.968388579784214,0,1685336776465.0,89.0
33.90228847318023,201.8848363980493,-6.873757501173827,-1.563132798860611,18.295089910347617,0,1685336776466.0,89.0
33.93870479209292,201.88785284664067,-10.316956717434039,-1.4528503180490882,18.64575644149261,0,1685336776505.0,89.0
34.08673106759165,201.88874834426844,-14.454599482070044,-1.2968586287195947,19.022653271356734,0,1685336776579.0,89.0
34.268054676253726,201.89252097758168,-15.779173780743697,-1.1288659215764507,19.410642985577397,0,1685336776632.0,89.0
34.469878472324005,201.90301320069744,-7.6606638916673475,-0.937374576327584,19.814240165198257,0,1685336776740.0,89.0
34.690354562776854,201.9111772778916,-8.366733583496341,-0.8836926532554469,20.10860401115065,0,1685336776854.0,89.0
34.71340716442531,201.9108686652769,-8.366733583496341,-0.9871766025261952,20.279313874973564,0,1685336776861.0,89.0
34.75532654474019,201.8993693313793,-9.619949202879333,-1.1634337677028397,20.388165707839793,0,1685336776940.0,89.0
34.78311857725973,201.8984531600537,-7.235984953591171,-1.459573106888353,20.398456121850568,0,1685336776980.0,89.0
34.9136594744298,201.90514112886373,-2.8193229378250138,-1.7903039097517361,20.378646157697826,0,1685336777100.0,90.0
34.99692910363632,201.91008863046733,-1.0624638048641657,-2.1509132579867374,20.331534421947353,0,1685336777156.0,90.0
35.08655736163354,201.9148144557589,-1.0208152624298776,-2.626744907586887,20.189256835811403,0,1685336777186.0,90.0
35.18249225799291,201.91889643574856,-1.9571284923913623,-3.202118376906947,19.96395526748132,0,1685336777209.0,90.0
35.28164644989192,201.9218411649399,-3.4119881077012764,-3.7486788034497605,19.75259903897311,0,1685336777251.0,90.0
35.459631163239735,201.92592479272088,-3.4650362640630945,-4.268013557020613,19.553171138587402,0,1685336777329.0,90.0
35.50426207998462,201.9324023753236,-5.033162031597982,-4.8133397812152525,19.3251860405575,0,1685336777409.0,90.0
35.54362805078429,201.94204380575508,-5.033162031597982,-5.354285462431183,19.09110739377462,0,1685336777410.0,90.0
35.56782212746248,201.9546397061237,-10.619936937466768,-5.990955956852216,18.77347730422579,0,1685336777486.0,90.0
35.588971396784174,201.9595935412519,-11.911919953872143,-6.7313460540667664,18.365676170850175,0,1685336777495.0,90.0
35.61644086606074,201.9627766649209,-14.168008618614202,-7.501806510238844,17.92345841983185,0,1685336777541.0,90.0
35.74530872910232,201.9715894778812,-14.747791276362861,-8.326022197150976,17.428075714320197,0,1685336777620.0,90.0
35.82808166492521,201.9746047189485,-14.828422418140335,-8.902178733211908,17.074722334036963,0,1685336777675.0,90.0
35.915966489465184,201.97838612411508,-14.828422418140335,-9.192409987237964,16.88814486260021,0,1685336777676.0,90.0
36.01048298068217,201.98168861486585,-15.234781015294331,-9.355941860586789,16.76232461878799,0,1685336777757.0,90.0
36.29553943806013,201.98786237845744,-15.705575730538001,-9.30392692145694,16.754398261785568,0,1685336777853.0,90.0
36.34373302030776,201.98295136812607,-17.388054343419043,-9.193521994640992,16.763671439724238,0,1685336777991.0,90.0
36.38682454545073,201.9787213170244,-17.388054343419043,-9.033189353360148,16.78374159824465,0,1685336777992.0,90.0
36.43041390875277,201.9610230772261,-16.020419412926046,-8.663455318748694,16.916556002887837,0,1685336778032.0,91.0
36.45116543805148,201.9582397037167,-12.521171067679433,-8.112763841587737,17.14331646788082,0,1685336778073.0,91.0
36.564456932077306,201.9532077588757,-7.943463580445908,-7.627104161334314,17.300603214118066,0,1685336778153.0,91.0
36.73453925705174,201.9500047144149,-3.725442468313652,-7.203638190824446,17.389199668117175,0,1685336778212.0,91.0
36.92801596556482,201.9427092912632,-8.325569143598202,-6.739011013046332,17.47717319904811,0,1685336778300.0,91.0
37.114993299428505,201.9303123265818,-5.067369154875806,-6.291331820250699,17.525234454202558,0,1685336778384.0,91.0
37.21582345269302,201.9363944163175,-8.440720572417725,-5.669386343516276,17.658208312689098,0,1685336778448.0,91.0
37.23983723038111,201.94425800684752,-7.977915717050102,-4.8574882620872675,17.885680131925945,0,1685336778537.0,91.0
37.262764829144736,201.9512388974703,-7.977915717050102,-3.996222295785609,18.114214511289184,0,1685336778538.0,91.0
37.286966821346255,201.9532531590997,-10.075973642731036,-3.040105019078493,18.372896305033656,0,1685336778578.0,91.0
37.405755718072136,201.95313806804413,-13.173780567739946,-2.2610014270480128,18.47244504438049,0,1685336778653.0,91.0
37.57617300568132,201.9484773722697,-12.756726616521775,-1.6996998311818363,18.38417615989456,0,1685336778733.0,91.0
37.76943699435527,201.9459923415812,-7.477609070349892,-1.1940800095027937,18.218392951741194,0,1685336778837.0,91.0
37.95956563644048,201.942450690659,-8.429203584857177,-0.8249475030601684,17.918289516886198,0,1685336778904.0,91.0
38.056677595975046,201.93295725952632,-7.477589335807167,-0.46597112003689617,17.57164279799521,0,1685336778975.0,91.0
38.09964301853122,201.90853568726607,-6.6109751611481755,-0.10659684213219514,17.184736079103907,0,1685336779050.0,92.0
38.11824242646217,201.9057565400741,-1.9753552815802706,0.11713878858773136,16.66190253146552,0,1685336779116.0,92.0
38.20622821862906,201.897335650186,-1.2852679710354522,0.22900121350196112,16.018907611990787,0,1685336779161.0,92.0
38.36517706097696,201.88872614633377,0.10828108664315295,0.4813266824037164,15.428038853284063,0,1685336779265.0,92.0
38.54967979704884,201.8769180805608,1.1815867308588324,0.8759379625554801,14.889453589340667,0,1685336779348.0,92.0
38.74037021295096,201.8644231000416,-0.6831501137247855,1.3048608844130125,14.328341421957946,0,1685336779392.0,92.0
38.86850116167256,201.8701175026932,-1.6568259125784124,1.8299540315354201,13.786184167457192,0,1685336779472.0,92.0
38.92190230011104,201.89281393785384,-4.776291732621267,2.2656947979163595,13.134272348665046,0,1685336779552.0,92.0
38.94094817836609,201.8947570187044,-3.853601579779607,2.598038727483257,12.36202146285546,0,1685336779613.0,92.0
38.96623705551291,201.8982864483484,-5.702337360501211,2.969407450975086,11.566411343045429,0,1685336779701.0,92.0
39.09010847903318,201.8994137867141,-5.6406441014333595,3.337213352262991,10.71716243234406,0,1685336779742.0,92.0
39.17169075762872,201.8983408453925,-5.6406441014333595,3.6272985663461657,10.112658797893916,0,1685336779752.0,92.0
39.25727735517442,201.89911791069304,-7.043879365275174,3.847077545119356,9.793082913319106,0,1685336779832.0,92.0
39.34923192677627,201.90024842358417,-4.058908399936399,4.000027996413901,9.596085113240298,0,1685336779916.0,92.0
39.54147495360541,201.908669250062,-4.093368535918557,4.067958816864531,9.61024601526931,0,1685336779956.0,92.0
39.68387365400894,201.9101097080375,-5.671469113297611,4.125781958676582,9.685693839256901,0,1685336779996.0,92.0
39.73341606165446,201.90262899360465,-5.933684320852237,4.172150615626431,9.813793600227443,0,1685336780076.0,93.0
39.73923960329034,201.89979259047865,1.2192082122556158,4.15318421873049,10.150303982660411,0,1685336780155.0,93.0
39.75388137679508,201.8939062777584,1.2192082122556158,4.082762280383389,10.668333039415996,0,1685336780165.0,93.0
39.7581022475911,201.89307377597385,2.513808769277766,3.9591056152706674,11.114664227184102,0,1685336780209.0,93.0
39.803354064704,201.8884763513848,2.513808769277766,3.774758894300728,11.491225999515205,0,1685336780210.0,93.0
39.898903850245055,201.88812661939764,4.148230854995418,3.538561644573667,11.905966956984795,0,1685336780290.0,93.0
39.937024429976,201.8880357778168,4.148230854995418,3.2473106902639697,12.298774379954512,0,1685336780291.0,93.0
40.05951553652299,201.8862679743665,5.294940584230972,2.884351439927364,12.864018994099805,0,1685336780379.0,93.0
40.10361926362945,201.884883542876,5.294940584230972,2.4482813575959708,13.617817107769225,0,1685336780380.0,93.0
40.19548589510178,201.8804168242196,1.244702492983059,1.9430807392844152,14.4162993597304,0,1685336780444.0,93.0
40.28868993411383,201.8735727803904,0.9449558359812045,1.3635364897897022,15.305650285423335,0,1685336780502.0,93.0
